epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,522.021,1.06708,2.22612,1.39551,0.67361,0.64486,0.70035,0.45326,1.17595,1.63838,1.55885,0.00332837,0.00332837,0.00332837
2,1040.68,1.03898,1.44555,1.3519,0.47456,0.57571,0.48187,0.31003,1.23552,2.44429,1.6308,0.00661774,0.00661774,0.00661774
