epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,532.897,1.06708,2.22612,1.39551,0.67361,0.64486,0.70035,0.45326,1.17595,1.63838,1.55885,0.00332837,0.00332837,0.00332837
